,userid,country,age,gender,start_date,ds,count
103480,6020494,NL,40,male,2018-10-08,2020-03-19,2
35314,9218251,US,50,male,2018-03-05,2020-10-22,6
24368,8160978,UK,25,male,2018-07-05,2020-05-18,1
145992,9559692,UK,13,male,2018-03-27,2020-01-14,1
6402,6451204,FI,28,male,2018-07-10,2020-06-08,2
133043,6002015,US,50,female,2018-08-27,2020-01-28,2
50569,8789102,CZ,21,male,2018-10-31,2020-03-28,1
12735,5951258,NL,33,male,2018-01-30,2020-10-13,1
109468,8690769,US,28,male,2018-07-12,2020-09-27,5
57264,2834921,FR,45,male,2018-06-20,2020-08-19,8
88785,8729021,NL,17,female,2018-10-09,2020-08-22,3
142830,8571055,FI,41,male,2018-09-26,2020-09-07,3
47417,2661126,CZ,55,male,2018-05-25,2020-08-12,1
122389,6666372,DE,40,unknown,2018-05-03,2020-01-30,2
230214,6344848,NL,13,male,2018-09-03,2020-10-15,15
121576,1801071,US,39,male,2018-01-15,2020-10-31,20
70154,9933589,US,70,male,2018-08-26,2020-08-21,15
74501,7370781,US,24,male,2018-03-04,2020-10-31,24
108094,4684323,NL,42,male,2018-06-26,2020-03-11,2
127793,4909263,DE,13,male,2018-11-14,2020-08-17,2
81412,8186482,DK,25,male,2018-08-21,2020-10-14,1
218548,2284192,US,44,male,2018-09-11,2020-01-25,19
18436,8692352,DK,17,male,2018-08-22,2020-08-03,1
136210,5211554,US,75,male,2018-04-30,2020-04-09,3
227306,9833504,US,50,male,2018-03-16,2020-04-22,3
220725,4911976,NL,51,female,2018-02-04,2020-08-06,1
197850,9178611,US,34,female,2018-12-10,2020-07-27,1
60783,8555642,PL,64,female,2018-02-04,2020-04-17,1
111743,5836751,PL,26,female,2018-07-02,2020-09-21,2
133575,7736590,US,27,female,2018-02-13,2020-04-02,1
33574,7604642,US,18,male,2018-04-20,2020-11-01,22
39282,3936149,CZ,48,male,2018-03-21,2020-08-29,2
181522,2187240,UK,24,male,2018-08-19,2020-04-17,5
39207,2388693,DE,17,male,2018-07-11,2020-09-24,2
36849,8332946,US,35,male,2018-06-13,2020-08-23,19
121233,5979531,FR,27,male,2018-08-10,2020-09-04,1
105588,3560731,NL,33,unknown,2018-09-02,2020-09-10,1
107508,6492521,US,34,male,2018-08-09,2020-09-19,9
176630,2348811,DK,20,male,2018-10-26,2020-01-26,2
77073,6548295,US,59,male,2018-04-19,2020-02-23,6
7052,2361052,US,50,male,2018-07-11,2020-04-28,9
76600,7934386,US,48,male,2018-05-10,2020-10-11,16
99459,6270763,US,39,male,2018-08-18,2020-10-27,10
121834,3535397,US,18,female,2018-02-05,2020-09-19,8
153820,5839310,US,45,female,2018-05-24,2020-05-29,2
73574,4272099,NL,29,male,2018-10-27,2020-01-14,7
92864,6887156,US,29,male,2018-01-20,2020-04-08,6
211563,8579887,NL,39,female,2018-10-10,2020-08-19,4
115124,2050630,FR,45,male,2018-01-02,2020-10-28,3
181733,3832893,US,37,male,2018-08-07,2020-04-15,11
144656,7436418,PL,39,male,2018-03-02,2020-02-09,2
56230,2137255,US,72,unknown,2018-03-24,2020-04-17,1
215143,3451608,PL,23,female,2018-10-11,2020-10-07,1
63974,6049117,PL,36,male,2018-02-06,2020-06-24,3
80754,7480004,US,23,male,2018-05-10,2020-06-06,5
94277,3757607,NL,41,female,2018-02-17,2020-03-04,1
25076,7674733,US,40,male,2018-09-03,2020-06-24,9
50151,5175474,NL,22,male,2018-05-27,2020-04-11,5
215975,4471118,DE,40,male,2018-10-15,2020-10-13,1
123267,1356743,US,27,female,2018-07-12,2020-08-22,3
104487,4076120,US,15,female,2018-01-20,2020-10-09,13
35164,2323083,PL,22,male,2018-10-19,2020-10-18,7
124087,1985462,US,23,male,2018-08-30,2020-08-01,14
97708,4278756,DE,45,male,2018-02-16,2020-10-02,1
151258,3191521,UK,14,male,2018-04-24,2020-10-17,8
124330,2380210,US,42,male,2018-10-21,2020-01-12,13
141472,6133783,PL,45,male,2018-10-03,2020-10-07,1
113192,6014118,US,40,female,2018-04-22,2020-06-14,7
61310,7120667,PL,42,male,2018-06-10,2020-10-12,1
101592,9832515,PL,16,female,2018-09-14,2020-03-04,1
12754,3434213,US,36,female,2018-05-11,2020-04-24,2
37160,5251101,US,17,male,2018-08-22,2020-03-29,15
722,7402550,US,22,male,2018-07-08,2020-08-28,11
65578,2416842,US,16,female,2018-08-25,2020-08-11,4
46687,6441145,US,38,male,2018-02-18,2020-04-21,9
21690,4151463,DK,36,male,2018-04-16,2020-03-21,1
174772,5830530,CZ,35,male,2018-06-03,2020-09-29,1
167280,3002977,US,38,male,2018-10-23,2020-05-03,11
142439,5591603,ES,49,male,2018-11-17,2020-10-31,1
141163,1816840,FI,51,male,2018-07-10,2020-05-10,1
157764,3172522,US,42,male,2018-08-29,2020-07-13,7
155552,2241594,US,16,male,2018-10-18,2020-09-30,7
47467,9144485,UK,51,male,2018-07-15,2020-09-01,1
221757,7832919,FI,65,male,2018-01-29,2020-07-08,1
142461,8351759,CZ,17,female,2018-12-12,2020-10-03,2
156784,1497175,PL,25,female,2018-01-15,2020-08-05,2
181333,6203533,UK,15,male,2018-11-23,2020-10-17,4
154166,2745709,US,33,male,2018-02-20,2020-08-05,22
27610,7993619,NL,78,unknown,2018-06-16,2020-04-14,1
127607,8986480,US,76,male,2018-02-08,2020-04-30,2
31692,8292806,US,35,female,2018-10-09,2020-09-12,9
159166,8057701,IT,70,male,2018-04-11,2020-01-14,1
13236,4528382,PL,48,male,2018-10-02,2020-07-17,6
174947,9761722,US,28,male,2018-07-10,2020-08-19,54
185736,7011074,UK,49,male,2018-07-13,2020-09-14,1
22603,3142233,US,14,female,2018-06-05,2020-08-09,5
128637,5224145,US,67,male,2018-09-10,2020-09-24,3
55215,6293514,FR,35,female,2018-09-01,2020-08-29,2
122509,4617574,DK,16,male,2018-07-30,2020-08-02,3
140778,8830643,US,33,male,2018-04-23,2020-10-18,18
5750,6292945,US,57,male,2018-03-24,2020-10-26,1
99785,6920789,CZ,56,female,2018-11-05,2020-01-06,1
8307,5459552,PL,37,male,2018-03-26,2020-02-15,3
115310,4092461,US,39,male,2018-01-20,2020-10-03,9
83491,2146948,US,28,male,2018-11-19,2020-07-29,2
106025,8198236,DE,17,male,2018-01-05,2020-10-20,2
43014,2555337,NL,41,male,2018-09-01,2020-08-21,3
95769,8759256,DE,50,female,2018-06-11,2020-08-19,5
116291,8618737,IT,71,male,2018-02-01,2020-01-12,1
121200,9183947,US,24,male,2018-09-12,2020-07-26,7
157709,8781774,PL,30,male,2018-09-30,2020-04-26,1
194417,6379138,PL,33,male,2018-11-06,2020-03-17,2
111825,4960884,US,39,male,2018-09-06,2020-10-03,9
148088,5234415,US,32,unknown,2018-11-30,2020-10-25,1
124462,8416437,NL,48,male,2018-06-26,2020-07-17,2
148634,5771709,US,22,male,2018-04-26,2020-05-29,18
32561,7688396,DK,24,female,2018-01-08,2020-08-01,1
206560,7752501,UK,36,male,2018-08-09,2020-02-13,2
4583,5442759,FI,72,female,2018-09-24,2020-09-04,1
89032,7208269,NL,48,male,2018-05-09,2020-10-09,2
155031,5837933,PL,13,male,2018-09-29,2020-09-11,3
174154,7024933,US,27,female,2018-03-20,2020-08-26,2
29071,1315184,US,44,unknown,2018-03-19,2020-10-10,1
61867,1853292,DE,39,female,2018-07-22,2020-06-04,4
46830,1530414,DK,44,male,2018-09-10,2020-03-29,1
76410,3304969,FI,39,male,2018-07-25,2020-05-31,1
142179,2141341,US,14,male,2018-08-08,2020-08-27,19
83746,5418676,US,36,male,2018-11-05,2020-03-19,8
199047,9536074,US,30,male,2018-03-20,2020-07-02,9
89053,6125164,CZ,13,male,2018-02-24,2020-01-26,1
81253,3726639,US,31,male,2018-06-23,2020-09-02,3
69823,4590929,US,47,male,2018-06-15,2020-07-11,5
226594,2281028,US,20,male,2018-05-15,2020-08-21,27
5784,5150158,US,80,male,2018-09-26,2020-04-30,4
223063,7072568,US,13,male,2018-11-27,2020-04-11,8
91500,8484839,US,25,male,2018-06-25,2020-09-17,23
4305,9316831,NL,28,unknown,2018-07-25,2020-04-03,1
84558,2022534,DE,40,male,2018-03-20,2020-06-27,4
24986,7696280,PL,13,male,2018-08-27,2020-09-20,4
191357,4380099,US,23,male,2018-05-15,2020-01-19,9
221668,3760459,IT,20,male,2018-01-16,2020-10-03,2
112805,9514820,PL,23,male,2018-11-05,2020-05-25,1
86108,8678696,FR,24,male,2018-01-19,2020-01-12,5
87768,1242962,PL,72,female,2018-03-24,2020-07-12,2
69820,8146130,US,65,female,2018-02-14,2020-10-02,5
210187,7342102,US,47,female,2018-05-01,2020-05-18,3
155398,7097624,UK,23,male,2018-07-24,2020-07-15,1
111937,7541490,CZ,23,male,2018-02-13,2020-05-15,3
49648,4818077,CZ,15,male,2018-12-02,2020-09-10,4
130458,9002063,NL,27,male,2018-09-10,2020-10-23,3
4484,1427174,US,76,female,2018-03-27,2020-09-04,1
33311,4248727,US,28,female,2018-06-14,2020-06-13,1
93560,4157742,IT,40,male,2018-11-30,2020-09-17,1
62174,7999709,US,24,female,2018-05-16,2020-04-09,6
4055,5204651,US,13,male,2018-11-09,2020-04-20,10
126298,5459757,CZ,20,male,2018-04-14,2020-03-29,1
106776,4681292,US,39,male,2018-07-22,2020-07-30,20
206950,5632410,PL,25,male,2018-02-22,2020-07-17,3
128719,5370796,DE,64,male,2018-11-07,2020-04-27,2
202977,9502859,PL,46,male,2018-01-30,2020-10-11,3
65730,6679573,CZ,31,unknown,2018-12-03,2020-04-24,1
20212,3343438,US,27,male,2018-05-08,2020-02-22,6
11008,3471069,UK,19,male,2018-03-25,2020-09-17,2
186572,3467256,NL,15,male,2018-02-02,2020-10-11,2
25441,9902228,US,48,male,2018-09-26,2020-09-02,8
114475,4778164,US,38,female,2018-12-09,2020-04-21,1
62726,9967545,CZ,13,male,2018-01-11,2020-09-25,1
88037,9280493,UK,21,female,2018-02-22,2020-09-09,1
125823,9085668,US,16,male,2018-01-04,2020-08-27,15
188526,3285416,PL,13,female,2018-04-06,2020-04-11,1
107928,6288567,US,28,female,2018-03-30,2020-01-25,10
183594,4542425,UK,16,male,2018-09-03,2020-04-08,1
15104,1866798,US,25,male,2018-01-27,2020-04-24,8
207687,4774847,FI,16,male,2018-03-19,2020-08-02,3
187381,7611887,US,39,female,2018-04-17,2020-06-05,4
108159,9779931,US,24,male,2018-07-30,2020-01-30,12
84356,8935081,US,33,male,2018-03-10,2020-07-09,14
115425,3093824,UK,22,male,2018-08-20,2020-07-12,1
26794,6228745,NL,33,male,2018-09-06,2020-04-25,3
15701,5846476,UK,37,male,2018-04-15,2020-08-27,3
122338,4476203,US,21,male,2018-12-07,2020-05-19,4
80525,9628887,US,23,male,2018-08-13,2020-04-03,15
44296,6719379,UK,33,female,2018-08-16,2020-06-14,1
217932,6880420,US,63,male,2018-01-01,2020-09-17,4
163895,2864986,UK,71,male,2018-03-15,2020-05-15,1
218879,1440304,DE,24,male,2018-06-21,2020-09-19,3
215692,4482981,US,20,male,2018-05-18,2020-06-08,10
184498,1754273,US,21,male,2018-06-23,2020-02-27,9
44341,7211271,CZ,27,male,2018-03-06,2020-05-28,1
4945,1312978,PL,51,male,2018-04-23,2020-10-11,1
29517,9498552,US,19,female,2018-02-11,2020-11-01,9
114279,7985818,CZ,36,female,2018-01-01,2020-03-16,2
39562,7954663,US,37,male,2018-08-05,2020-01-12,19
214610,4864462,US,29,male,2018-11-18,2020-04-21,7
12905,7664525,US,23,female,2018-09-24,2020-08-31,10
175191,8011725,CZ,36,male,2018-07-10,2020-01-19,1
96471,1447753,NL,77,female,2018-08-10,2020-03-18,1
216414,7039416,PL,16,female,2018-12-04,2020-07-12,2
54140,7463824,NL,41,unknown,2018-04-30,2020-09-19,1
5761,6088533,FR,33,male,2018-08-10,2020-10-20,1
17455,6850191,US,14,unknown,2018-05-27,2020-02-15,1
79384,8556704,US,28,male,2018-12-16,2020-06-05,13
100294,8542095,US,19,female,2018-11-27,2020-05-25,4
132037,5149609,US,14,female,2018-07-28,2020-08-17,3
83579,7178155,NL,18,female,2018-07-25,2020-10-02,2
156964,8048253,DE,18,male,2018-04-09,2020-08-03,2
13661,8913565,US,40,male,2018-09-20,2020-04-24,3
39572,1685914,US,13,male,2018-06-20,2020-01-16,6
113561,5655501,CZ,16,female,2018-08-23,2020-09-28,1
136502,7229144,DK,17,male,2018-04-18,2020-07-15,2
177746,6028646,US,40,male,2018-10-26,2020-10-15,15
106083,9500160,US,18,male,2018-06-17,2020-10-22,16
143877,6973953,PL,39,male,2018-06-10,2020-06-04,3
87170,1896685,US,15,female,2018-06-30,2020-01-28,2
106014,4763610,CZ,16,male,2018-03-06,2020-10-17,3
202235,7473280,PL,42,male,2018-11-13,2020-02-15,1
162079,7227754,PL,50,male,2018-01-02,2020-04-25,2
135653,9475748,IT,23,male,2018-07-11,2020-10-08,1
154022,1264382,US,64,female,2018-06-13,2020-02-13,1
63064,1482846,DE,13,female,2018-11-13,2020-03-22,1
173244,7533263,DE,39,male,2018-01-04,2020-03-18,5
71772,5121997,US,43,male,2018-08-09,2020-08-02,16
88430,2599996,US,29,male,2018-06-03,2020-04-28,15
34988,3115473,CZ,50,female,2018-11-14,2020-03-18,1
126241,8968398,UK,17,male,2018-01-19,2020-10-10,4
187810,4335088,UK,59,male,2018-05-02,2020-04-21,1
171059,8880586,CZ,27,male,2018-09-25,2020-02-15,3
69230,4975870,DK,30,male,2018-12-07,2020-04-22,1
14049,7306220,PL,37,male,2018-05-29,2020-08-11,5
152640,8381669,US,17,male,2018-08-09,2020-10-13,22
185325,9099810,US,17,male,2018-05-02,2020-08-19,21
26195,2467482,US,24,male,2018-10-09,2020-10-23,22
45058,9638201,US,48,male,2018-12-01,2020-08-19,42
56668,6423937,US,32,female,2018-04-07,2020-07-27,2
226341,7311736,PL,33,unknown,2018-01-06,2020-06-14,1
193709,4947620,PL,31,female,2018-09-12,2020-03-04,1
68381,2403484,NL,13,female,2018-11-10,2020-08-03,5
151103,1425944,US,43,male,2018-06-26,2020-06-28,5
87714,7424801,DE,49,female,2018-08-07,2020-08-19,5
185836,4265113,DK,27,female,2018-12-13,2020-04-23,2
175711,8300649,US,20,male,2018-03-28,2020-06-30,9
62017,7212681,NL,79,male,2018-11-16,2020-02-09,2
221355,9076688,US,32,male,2018-02-14,2020-09-10,21
141222,7276771,US,38,male,2018-12-10,2020-07-03,2
32999,4970874,US,14,unknown,2018-07-22,2020-09-07,2
15254,1840793,DK,24,female,2018-07-02,2020-08-23,3
74152,6405365,US,48,male,2018-08-03,2020-01-19,7
130092,7836270,US,25,female,2018-06-21,2020-09-13,7
31955,4743018,US,16,male,2018-01-23,2020-01-14,22
104494,3625324,FR,54,male,2018-04-30,2020-01-12,1
222123,8375274,NL,45,unknown,2018-05-23,2020-05-15,1
16350,8691250,PL,16,unknown,2018-12-03,2020-09-13,1
121198,4511961,DE,26,male,2018-08-24,2020-10-10,3
206538,4015882,US,32,male,2018-07-08,2020-04-19,15
177799,3099258,UK,49,male,2018-06-07,2020-09-04,1
230459,4159922,US,53,male,2018-08-08,2020-02-23,4
105545,6017602,US,67,male,2018-09-20,2020-08-06,14
133391,3599287,US,35,male,2018-06-24,2020-07-05,3
100348,6741534,US,78,male,2018-03-13,2020-04-17,9
99195,7881402,NL,36,male,2018-11-09,2020-04-12,1
106856,8844751,US,33,male,2018-10-19,2020-07-31,13
85687,8028037,US,20,male,2018-03-11,2020-08-22,11
38800,2281377,US,17,male,2018-02-12,2020-03-17,15
73458,2262566,FR,63,male,2018-11-23,2020-07-31,1
39888,2940065,US,35,male,2018-09-05,2020-08-19,54
21068,7360200,FR,35,female,2018-11-07,2020-10-31,3
62782,2307110,UK,61,female,2018-12-17,2020-05-29,2
53618,7140250,US,79,male,2018-08-17,2020-04-18,3
61897,9281882,US,49,male,2018-10-08,2020-08-27,6
221575,9541792,NL,79,female,2018-04-01,2020-07-12,4
27300,7021350,US,14,male,2018-06-03,2020-09-03,9
21793,2662641,NL,15,male,2018-02-06,2020-03-29,6
125939,4262855,US,48,male,2018-07-14,2020-09-24,3
198945,2394458,FI,14,male,2018-05-18,2020-10-25,3
137761,8661063,PL,50,male,2018-04-16,2020-10-17,1
232389,7001711,NL,18,male,2018-10-17,2020-09-04,5
232408,2397331,FI,63,female,2018-01-26,2020-09-22,2
162316,7959899,US,44,female,2018-10-11,2020-05-29,6
39713,2070108,US,45,male,2018-08-11,2020-05-28,5
155909,1320533,NL,17,female,2018-11-05,2020-01-25,3
122256,5314556,US,24,male,2018-11-24,2020-01-12,11
213951,3694086,US,27,unknown,2018-01-19,2020-06-13,1
175908,7398069,DK,25,male,2018-10-23,2020-10-21,2
89856,2667706,US,17,male,2018-09-12,2020-06-04,29
49293,4686572,DK,42,male,2018-11-06,2020-09-26,2
140365,6869778,US,19,male,2018-10-02,2020-08-01,13
115609,7043615,NL,40,male,2018-04-22,2020-05-22,1
111885,8255643,US,66,male,2018-03-12,2020-06-24,2
25805,8904353,US,75,male,2018-03-10,2020-09-27,2
41028,2594409,US,50,male,2018-01-12,2020-08-06,6
35235,1794640,CZ,35,female,2018-09-05,2020-10-22,1
111255,7817387,DK,19,male,2018-07-30,2020-09-17,4
60916,4188617,US,25,female,2018-05-24,2020-06-09,5
195794,5454556,US,49,female,2018-09-27,2020-09-07,7
127992,7636444,PL,21,female,2018-12-09,2020-06-22,2
111913,6258492,US,34,male,2018-11-18,2020-03-05,4
170316,5751865,US,45,male,2018-10-29,2020-04-25,6
109792,6195012,US,32,male,2018-02-27,2020-10-09,17
131998,7103146,PL,45,male,2018-07-09,2020-04-02,1
2028,3326666,US,27,male,2018-12-02,2020-02-06,3
117266,9249736,UK,13,male,2018-09-14,2020-10-04,1
171980,3277518,FR,25,unknown,2018-07-10,2020-09-17,2
20033,4845944,US,31,female,2018-06-07,2020-03-14,2
35554,7333879,NL,27,male,2018-10-02,2020-03-29,7
209253,8985881,CZ,45,male,2018-01-01,2020-04-23,4
233382,3373798,US,28,male,2018-10-17,2020-09-04,19
50044,7197487,DE,46,unknown,2018-06-06,2020-02-18,1
112359,6273744,US,17,male,2018-05-06,2020-06-04,29
172468,4801312,IT,24,male,2018-05-17,2020-08-19,1
102568,7923450,FR,48,male,2018-09-09,2020-10-15,2
146457,6387497,DE,32,male,2018-06-05,2020-09-13,1
5693,9456356,US,16,male,2018-12-05,2020-10-03,18
10013,5836764,IT,34,male,2018-01-15,2020-08-20,2
139237,4692576,US,29,male,2018-09-29,2020-03-22,4
200021,9753849,US,78,male,2018-04-17,2020-08-31,8
111849,8917316,DK,27,male,2018-01-01,2020-09-08,3
74103,5656725,NL,17,male,2018-10-27,2020-04-10,3
11520,2927378,NL,36,male,2018-08-26,2020-03-22,1
58015,4126461,US,15,male,2018-10-22,2020-05-12,6
130587,5336960,US,29,male,2018-01-30,2020-03-25,16
142507,2647469,CZ,27,female,2018-01-21,2020-07-25,1
60123,8744439,US,21,male,2018-11-30,2020-10-30,10
28995,1829204,NL,49,male,2018-04-17,2020-04-21,2
46743,5332054,FR,14,male,2018-03-26,2020-07-04,1
73913,6594095,US,25,male,2018-06-14,2020-05-22,7
35081,3470934,US,36,female,2018-12-16,2020-07-10,10
106700,6086117,US,31,female,2018-03-09,2020-05-14,5
42011,9795203,US,71,male,2018-07-09,2020-03-19,1
59159,9511298,PL,39,male,2018-09-12,2020-08-26,2
33961,6986402,DE,39,unknown,2018-03-02,2020-04-25,2
164703,6028554,UK,45,male,2018-05-16,2020-07-17,1
145645,2583148,US,22,male,2018-02-21,2020-07-11,9
123454,5574209,US,38,unknown,2018-02-14,2020-07-26,2
138628,1352822,DE,31,female,2018-02-18,2020-09-27,3
84166,2384111,US,29,female,2018-07-24,2020-07-09,5
136276,4319578,US,49,male,2018-06-10,2020-02-13,20
169697,4395859,US,64,male,2018-01-17,2020-02-21,2
6522,3956276,US,26,male,2018-08-13,2020-10-18,14
225604,4071350,PL,43,male,2018-01-11,2020-06-09,3
60824,2653290,US,48,female,2018-08-25,2020-07-31,6
154655,8403715,US,43,male,2018-08-22,2020-02-20,6
9632,8974018,US,31,female,2018-07-02,2020-10-26,5
64950,6979215,FR,25,female,2018-07-17,2020-10-13,1
78456,8281301,US,48,male,2018-06-01,2020-07-30,22
80665,5604669,FR,30,male,2018-01-22,2020-09-21,1
173239,1762618,US,43,unknown,2018-06-05,2020-06-05,2
82736,1363218,DE,70,female,2018-11-13,2020-10-10,1
48047,8460972,US,28,male,2018-06-08,2020-06-16,7
9188,4561672,FR,42,male,2018-01-30,2020-08-23,1
194183,4451124,DE,26,male,2018-03-15,2020-06-28,1
176088,5386819,IT,43,male,2018-05-27,2020-07-10,1
114260,7467523,DK,22,male,2018-02-02,2020-09-03,4
50781,6786773,US,29,male,2018-12-12,2020-10-09,19
150306,9042022,US,39,male,2018-09-12,2020-04-23,10
141047,4731898,UK,37,male,2018-12-13,2020-08-29,3
219398,6670467,US,15,male,2018-04-01,2020-04-02,13
104527,4313313,US,47,male,2018-03-21,2020-07-22,4
207201,4209721,US,30,female,2018-11-25,2020-08-21,5
191643,3445809,IT,33,male,2018-05-10,2020-05-12,1
39853,9475203,CZ,43,unknown,2018-12-03,2020-06-06,1
25069,1902644,US,28,female,2018-07-14,2020-08-31,13
169774,1438092,US,27,male,2018-09-12,2020-05-31,9
99110,3171900,NL,50,female,2018-06-25,2020-02-12,2
54355,3914514,US,49,unknown,2018-07-26,2020-10-28,3
117971,3471122,US,27,female,2018-10-31,2020-01-25,12
14592,4788719,FI,35,male,2018-02-05,2020-04-14,1
97473,4549511,US,27,male,2018-09-30,2020-05-03,10
185605,3063344,US,71,male,2018-09-13,2020-10-17,3
186456,6656219,DE,38,male,2018-09-06,2020-06-30,1
59039,8784450,CZ,30,male,2018-01-21,2020-06-04,2
165567,8303802,US,19,male,2018-09-16,2020-08-18,10
101138,7153774,US,19,male,2018-05-26,2020-08-01,13
81466,6308273,PL,37,male,2018-10-22,2020-09-29,2
192207,4332779,FR,27,unknown,2018-09-09,2020-06-08,3
67188,7490373,IT,22,female,2018-08-27,2020-02-21,1
216787,8596035,US,33,male,2018-06-15,2020-10-17,10
219608,2227441,US,18,male,2018-09-14,2020-03-08,2
202546,2787542,US,62,male,2018-08-31,2020-08-09,7
21855,3702883,US,65,female,2018-11-02,2020-08-21,3
197539,6402672,CZ,13,female,2018-09-18,2020-06-07,1
206168,1710929,FR,28,male,2018-08-18,2020-07-05,2
81687,6922583,DK,67,male,2018-12-13,2020-05-29,3
193922,8357818,US,35,unknown,2018-04-19,2020-10-10,1
102056,2925832,US,13,male,2018-04-27,2020-08-20,20
175142,6418717,US,34,male,2018-09-04,2020-05-25,12
92171,5107884,PL,20,unknown,2018-04-03,2020-10-03,2
17037,1614537,FR,27,male,2018-09-22,2020-03-22,1
229063,6253761,FI,40,female,2018-09-11,2020-08-21,2
75148,1805381,US,22,female,2018-08-12,2020-11-01,7
143536,2092958,US,15,male,2018-02-11,2020-08-02,23
34347,4779516,DE,50,female,2018-11-06,2020-09-13,2
202415,6108690,DE,23,male,2018-10-17,2020-07-30,3
41602,7224463,US,30,male,2018-03-22,2020-03-29,17
97296,3136826,US,13,female,2018-07-31,2020-07-30,8
116082,6427404,US,17,male,2018-06-26,2020-05-15,10
205836,6732624,US,47,male,2018-07-23,2020-06-24,12
199028,5106326,US,47,male,2018-01-27,2020-10-17,12
150422,2840344,US,20,female,2018-01-22,2020-10-15,7
147293,6042776,CZ,15,male,2018-10-18,2020-08-29,2
83286,9351618,US,13,male,2018-09-18,2020-01-12,14
130652,2006417,US,39,male,2018-02-06,2020-09-10,18
19533,6592531,US,39,male,2018-03-19,2020-10-18,12
95604,5253834,DK,22,male,2018-03-09,2020-09-17,3
44056,2968655,NL,30,male,2018-02-16,2020-08-17,3
205724,8345395,US,38,male,2018-08-31,2020-01-25,20
223584,9083411,US,22,male,2018-09-09,2020-04-17,17
205032,3875857,US,46,male,2018-03-29,2020-09-28,5
59267,2936279,UK,26,female,2018-11-02,2020-10-10,1
62776,4436100,US,48,female,2018-05-13,2020-04-24,4
53394,9815437,US,21,unknown,2018-07-11,2020-10-15,3
190943,5219730,US,35,male,2018-09-13,2020-01-30,2
127110,5889239,PL,49,male,2018-08-11,2020-03-01,3
118489,9436539,PL,33,male,2018-02-19,2020-04-26,4
216683,1692891,FR,24,female,2018-03-02,2020-08-23,1
129620,9686551,US,42,male,2018-09-29,2020-06-16,6
114546,4716901,US,21,male,2018-03-30,2020-09-19,18
189849,2729468,NL,20,female,2018-08-28,2020-08-18,2
139607,8183165,DE,20,male,2018-09-02,2020-03-04,2
175281,1286339,US,19,male,2018-04-11,2020-10-28,18
208899,1611358,CZ,46,male,2018-08-13,2020-10-26,2
80618,1653597,US,55,male,2018-08-07,2020-03-01,1
118899,9511097,PL,20,unknown,2018-01-03,2020-03-04,1
56879,8961778,DE,44,male,2018-05-26,2020-06-14,2
219048,7701812,US,14,male,2018-10-07,2020-05-28,22
56242,2791495,US,41,female,2018-12-03,2020-06-21,8
182430,7362779,US,18,male,2018-02-28,2020-05-01,7
110103,6717581,NL,23,male,2018-12-02,2020-07-12,1
7835,1703041,US,45,male,2018-06-27,2020-01-26,11
103717,8664758,DE,49,male,2018-09-16,2020-07-23,4
56546,8193224,CZ,29,male,2018-08-01,2020-06-05,1
186718,3337999,US,37,male,2018-12-02,2020-01-19,7
102481,1720248,NL,42,female,2018-07-13,2020-06-14,2
108116,7892229,DE,25,unknown,2018-01-17,2020-05-09,1
119279,3277234,FR,44,male,2018-08-19,2020-04-02,2
86894,8930742,US,13,male,2018-05-06,2020-05-29,21
201471,8151850,US,57,female,2018-04-22,2020-04-27,1
25052,3048503,PL,14,male,2018-10-01,2020-02-02,1
130141,7762657,IT,45,male,2018-04-08,2020-02-21,1
227627,1556082,US,45,male,2018-03-31,2020-09-03,15
269,4256459,PL,73,male,2018-03-01,2020-04-21,2
28149,2674164,US,15,male,2018-01-11,2020-05-25,7
137185,3908657,US,16,male,2018-10-03,2020-01-25,28
152945,4657310,US,22,female,2018-05-30,2020-06-16,9
43973,9903082,US,52,male,2018-06-14,2020-09-01,3
16414,2530350,FR,47,male,2018-03-06,2020-04-27,2
225145,4061378,US,16,male,2018-06-19,2020-09-19,18
169752,7287574,FR,32,male,2018-07-11,2020-08-21,2
47976,5789525,PL,29,male,2018-09-20,2020-01-14,3
128342,6645636,FR,13,male,2018-01-13,2020-09-21,1
119287,8677709,US,34,female,2018-03-08,2020-05-03,6
227422,3369866,PL,36,female,2018-11-24,2020-01-06,2
39765,3224761,DK,50,male,2018-01-19,2020-07-30,2
117637,2571739,US,30,male,2018-02-23,2020-10-27,3
98888,6466733,US,73,male,2018-10-07,2020-10-05,4
95580,7141346,DE,69,male,2018-05-09,2020-06-22,1
128599,2208535,UK,39,male,2018-04-01,2020-08-09,4
68234,7462670,US,47,female,2018-11-05,2020-10-11,5
110919,9150283,IT,41,male,2018-01-10,2020-09-04,3
111055,3981430,CZ,46,male,2018-11-22,2020-02-09,1
218941,6226819,CZ,15,male,2018-07-09,2020-06-08,2
217426,3433371,US,13,male,2018-05-20,2020-05-10,4
154936,3499570,NL,16,male,2018-09-20,2020-10-23,5
123262,4448314,NL,30,male,2018-06-15,2020-04-24,3
67444,6549566,DE,18,male,2018-05-16,2020-07-09,2
65212,6750789,DK,14,male,2018-04-03,2020-07-12,2
10995,9429451,UK,77,female,2018-12-03,2020-05-07,1
92352,3838873,FR,14,male,2018-07-22,2020-10-26,2
94797,1959194,US,15,male,2018-04-13,2020-08-02,23
91165,6580224,US,79,male,2018-11-25,2020-05-15,1
96029,6613250,US,15,male,2018-02-07,2020-07-22,8
