,userid,country,age,gender,start_date,ds,count
491857,8199778,US,26,male,2018-10-15,2020-03-14,28
499106,5352223,FR,41,female,2018-09-08,2020-04-23,1
474650,2399452,US,62,male,2018-01-05,2020-02-29,10
638098,3544612,DK,48,female,2018-04-14,2020-02-15,2
432590,2313965,US,13,male,2018-08-30,2020-08-15,12
32989,7474942,DE,29,male,2018-11-15,2020-05-15,2
10882,3525339,DK,61,male,2018-01-12,2020-01-14,2
586940,9245526,ES,61,female,2018-10-06,2020-06-17,1
628166,8322019,US,48,male,2018-01-26,2020-03-26,22
129272,8892268,US,46,male,2018-07-30,2020-05-14,6
647078,9579510,US,42,male,2018-05-29,2020-08-06,20
531734,7024460,US,55,male,2018-03-18,2020-04-16,14
230004,8928290,IT,48,male,2018-12-03,2020-07-28,1
443131,4039343,DK,40,male,2018-01-16,2020-08-22,2
497724,6240645,PL,37,female,2018-09-30,2020-03-12,6
604990,7057256,US,59,female,2018-10-31,2020-01-05,6
35709,2124887,US,33,male,2018-08-22,2020-02-08,9
112484,9570876,NL,36,male,2018-04-27,2020-03-01,2
622507,8715698,US,77,male,2018-03-14,2020-07-13,3
51132,2428353,US,36,male,2018-06-02,2020-08-23,21
196031,8906820,US,49,male,2018-03-14,2020-05-06,32
420249,5446952,FR,31,female,2018-08-21,2020-03-25,2
243708,5422640,NL,60,male,2018-03-24,2020-02-14,3
344873,8984268,NL,73,male,2018-08-09,2020-09-06,2
257667,5896470,US,66,male,2018-11-22,2020-01-14,30
617556,6148007,PL,46,female,2018-12-03,2020-02-29,3
603677,5416086,NL,39,female,2018-04-11,2020-06-07,1
99998,2598059,NL,57,male,2018-01-04,2020-08-21,3
134972,6586640,US,17,male,2018-11-06,2020-06-21,16
277297,6051727,UK,47,male,2018-01-10,2020-05-21,4
279995,7586835,FI,32,male,2018-03-19,2020-03-01,2
86033,8946255,US,32,male,2018-08-30,2020-03-01,40
366647,6100350,IT,33,female,2018-03-06,2020-04-26,1
491075,8614813,CZ,38,male,2018-07-11,2020-02-26,4
313439,3831163,US,29,female,2018-10-29,2020-06-27,4
426911,3027666,US,80,unknown,2018-03-18,2020-02-12,1
80048,3901940,US,47,unknown,2018-08-10,2020-08-08,5
290265,4788350,US,25,male,2018-08-21,2020-08-28,4
469285,2455759,US,20,male,2018-05-14,2020-06-12,22
563331,3886804,US,30,female,2018-01-24,2020-05-31,21
82861,8880950,IT,29,male,2018-08-13,2020-07-05,2
281618,1424670,US,48,female,2018-09-29,2020-02-03,17
191127,8189917,US,49,male,2018-03-31,2020-08-15,61
45885,8626417,US,69,male,2018-02-28,2020-02-07,22
317280,3774507,US,50,female,2018-03-04,2020-03-14,11
534351,5366510,US,28,male,2018-01-23,2020-01-18,42
336183,7486339,US,25,unknown,2018-07-14,2020-01-16,4
381606,2970737,NL,38,male,2018-12-18,2020-04-17,4
644353,5363786,US,52,male,2018-05-13,2020-03-08,13
199749,9124302,NL,34,male,2018-01-12,2020-04-26,6
391525,9421845,US,23,male,2018-07-09,2020-05-18,10
456082,9692587,US,47,male,2018-08-09,2020-03-18,25
254112,4191657,UK,49,female,2018-05-21,2020-02-21,1
93260,5512544,US,30,male,2018-12-18,2020-02-16,32
542206,3905435,PL,32,female,2018-03-22,2020-06-18,2
315553,4911978,US,15,male,2018-01-20,2020-02-25,18
311747,4553584,DE,14,male,2018-05-29,2020-04-20,4
46037,5427617,US,43,female,2018-03-17,2020-07-26,9
661935,9844142,DE,49,male,2018-07-31,2020-06-16,7
329303,3337890,US,19,male,2018-01-23,2020-05-16,10
141775,9986360,US,40,female,2018-04-03,2020-02-22,17
628274,9306308,US,67,male,2018-03-02,2020-02-24,7
393662,8856828,PL,43,female,2018-03-07,2020-03-09,4
450844,5796689,PL,37,female,2018-10-19,2020-02-07,8
305578,2899398,FR,47,male,2018-09-15,2020-01-06,4
258791,6814571,US,47,male,2018-10-15,2020-05-21,21
101997,6808283,US,36,male,2018-05-18,2020-05-28,20
342973,2143394,DE,74,female,2018-03-03,2020-08-06,2
530997,7131173,US,35,male,2018-02-28,2020-03-19,29
347062,8019760,PL,30,male,2018-10-05,2020-06-13,15
108848,2496513,FI,32,male,2018-11-13,2020-06-20,3
413019,4352956,US,19,male,2018-01-25,2020-08-04,10
456547,9347804,US,30,female,2018-04-22,2020-04-14,16
380542,2665319,US,37,female,2018-07-31,2020-05-18,5
497971,7926235,US,17,male,2018-10-20,2020-01-21,20
641737,9347904,US,58,unknown,2018-03-28,2020-01-05,4
468322,4924057,US,28,male,2018-12-11,2020-04-07,11
62135,9040722,DE,31,male,2018-07-31,2020-05-17,3
642836,6618996,US,41,male,2018-07-29,2020-02-28,42
506110,2940405,US,29,male,2018-12-02,2020-02-23,45
604038,3803717,DE,28,female,2018-05-29,2020-05-21,2
110064,9856973,US,47,male,2018-12-09,2020-06-23,26
213428,9083754,DK,77,male,2018-12-17,2020-06-11,2
262341,5057413,UK,43,male,2018-08-08,2020-09-07,11
509215,3002153,US,16,male,2018-08-05,2020-03-17,20
255799,6327564,US,44,unknown,2018-11-07,2020-01-09,2
194230,8744296,US,17,male,2018-10-20,2020-09-04,6
206761,8856458,US,50,male,2018-02-12,2020-03-07,28
354957,3371856,FR,47,male,2018-09-10,2020-05-25,1
479792,2529925,US,34,male,2018-11-12,2020-05-16,12
14545,9076454,PL,71,female,2018-10-13,2020-07-29,1
445835,8693257,US,24,male,2018-08-11,2020-03-11,17
387746,6536935,FR,38,female,2018-02-08,2020-01-26,1
523579,3889771,US,43,female,2018-03-10,2020-07-31,9
87614,2525142,US,17,male,2018-12-13,2020-08-19,7
603581,3256996,NL,48,female,2018-01-10,2020-09-08,3
503398,2815401,US,60,unknown,2018-03-08,2020-06-20,2
361007,8215631,US,44,male,2018-02-09,2020-08-13,41
199764,1346103,US,24,female,2018-11-26,2020-09-07,3
470327,5817595,US,37,female,2018-12-16,2020-06-15,27
153394,8203261,NL,45,male,2018-01-22,2020-06-15,11
123900,5969654,US,51,male,2018-03-22,2020-03-14,6
4248,1637849,NL,46,female,2018-08-22,2020-03-28,4
508852,1983263,US,41,unknown,2018-04-27,2020-01-29,3
174435,2221221,NL,63,male,2018-10-24,2020-04-21,1
342922,5334798,US,54,male,2018-04-23,2020-04-27,3
70084,2550276,IT,37,female,2018-12-15,2020-02-21,8
641327,5696880,US,32,male,2018-10-29,2020-05-13,7
456109,9586258,US,30,male,2018-08-10,2020-01-03,54
333600,5831516,US,50,female,2018-12-16,2020-04-14,14
53305,4566483,NL,27,female,2018-04-03,2020-05-02,3
502144,5059061,PL,28,male,2018-03-06,2020-02-11,2
30170,5579995,US,26,male,2018-09-17,2020-04-21,43
37263,1359345,DK,46,female,2018-09-30,2020-05-19,1
184952,4582191,US,18,male,2018-05-04,2020-04-03,13
348678,3168035,US,24,male,2018-04-09,2020-01-26,12
241756,5358749,US,60,male,2018-03-06,2020-07-04,10
270380,1742041,US,68,male,2018-09-24,2020-04-28,14
23868,2424676,PL,43,female,2018-03-04,2020-04-05,5
230156,3834694,ES,40,male,2018-11-05,2020-01-12,1
128715,7084935,NL,46,unknown,2018-10-07,2020-09-05,5
436375,2806080,US,36,male,2018-10-29,2020-01-09,92
120474,2919104,PL,46,male,2018-03-06,2020-08-03,3
136985,9080741,ES,44,unknown,2018-02-16,2020-03-11,1
31705,5382255,UK,47,male,2018-05-26,2020-02-13,5
289845,5544321,FR,32,female,2018-02-08,2020-08-05,3
339040,1684906,FR,45,male,2018-07-18,2020-03-30,1
419447,2275466,US,57,male,2018-05-04,2020-01-05,19
303303,4768066,US,13,male,2018-05-14,2020-04-25,8
499166,3447685,DE,37,male,2018-01-31,2020-06-22,1
183672,2811852,US,32,male,2018-05-08,2020-08-29,35
409322,7256233,FR,38,male,2018-12-06,2020-03-09,5
85381,2745662,UK,79,female,2018-01-10,2020-07-07,1
127490,8138143,US,15,male,2018-12-20,2020-02-20,17
106587,9611007,US,67,male,2018-01-31,2020-06-16,18
121678,2716896,US,62,male,2018-03-23,2020-04-26,8
585042,5720602,DE,49,female,2018-02-18,2020-02-09,4
436047,9004247,US,41,male,2018-11-09,2020-05-20,14
449258,2534936,PL,43,female,2018-11-12,2020-06-23,3
113287,7035435,US,29,male,2018-10-30,2020-01-23,54
608401,7366173,US,75,unknown,2018-02-09,2020-06-12,3
106874,9891028,NL,16,male,2018-09-29,2020-01-15,2
365438,7530385,NL,47,unknown,2018-12-06,2020-07-21,1
462707,8573807,US,48,unknown,2018-02-19,2020-01-19,3
408629,2975622,US,13,male,2018-12-12,2020-08-14,10
76246,8494293,US,49,female,2018-03-25,2020-02-13,30
662003,5898962,US,28,male,2018-07-23,2020-03-31,26
658572,1909549,US,36,female,2018-08-14,2020-06-11,13
2875,7906909,US,20,male,2018-04-19,2020-07-03,6
151505,6751078,US,46,male,2018-09-19,2020-06-20,33
19854,3084991,US,57,male,2018-12-02,2020-08-21,9
5276,5234801,FI,44,male,2018-07-12,2020-02-12,4
30684,1535100,US,42,female,2018-10-21,2020-08-10,22
197329,2754024,US,30,female,2018-01-11,2020-05-27,11
606606,3438882,US,39,male,2018-03-03,2020-07-13,11
43061,8936335,DK,18,male,2018-04-15,2020-05-16,2
548292,8320237,US,50,male,2018-05-22,2020-06-06,28
496684,4444500,US,41,male,2018-12-11,2020-07-04,10
605443,5459088,US,38,female,2018-07-26,2020-05-26,9
77554,7652941,US,14,male,2018-08-18,2020-02-21,16
45553,8844033,US,38,male,2018-10-20,2020-04-17,16
650969,3493304,CZ,50,male,2018-03-30,2020-08-27,7
666675,6243094,CZ,46,male,2018-03-05,2020-01-06,4
388096,7680938,US,39,male,2018-08-14,2020-06-01,46
21647,2484279,US,46,male,2018-05-02,2020-02-03,49
319747,2355354,NL,25,male,2018-09-22,2020-07-29,3
401014,8439806,US,76,female,2018-02-01,2020-07-04,3
172491,7403617,US,39,male,2018-03-01,2020-03-14,29
622224,9325671,PL,40,male,2018-07-20,2020-09-05,17
440404,1635433,UK,67,male,2018-11-15,2020-02-05,2
32398,9905130,US,28,male,2018-06-07,2020-04-06,11
562437,4567671,US,47,male,2018-06-25,2020-02-17,18
57593,5328784,US,43,female,2018-01-30,2020-04-15,9
371531,9661580,PL,75,male,2018-02-17,2020-03-07,2
369141,2892386,US,32,female,2018-10-01,2020-03-23,17
668553,2595036,PL,34,male,2018-04-23,2020-05-06,1
489082,1793322,US,60,male,2018-09-22,2020-01-21,11
73165,4663594,NL,39,male,2018-07-12,2020-02-06,4
235586,6053057,UK,26,male,2018-06-15,2020-05-31,10
374236,5603572,US,74,male,2018-04-04,2020-04-30,12
353570,1756014,US,21,male,2018-09-30,2020-06-04,8
419000,9686658,FI,26,female,2018-07-04,2020-04-02,1
280420,9142445,DK,65,male,2018-06-07,2020-06-11,2
435685,9540624,US,22,male,2018-07-27,2020-07-12,18
403683,4007116,US,28,male,2018-10-18,2020-04-30,19
65661,2880821,CZ,37,female,2018-06-25,2020-01-17,2
93099,3656475,DK,31,male,2018-06-03,2020-02-18,3
423853,8890673,CZ,31,male,2018-08-11,2020-09-06,1
335556,3285877,FI,53,male,2018-06-28,2020-08-11,3
482957,4118463,US,25,female,2018-12-01,2020-02-17,3
523279,2053610,US,45,male,2018-11-22,2020-03-25,32
415777,6611505,DE,36,male,2018-09-23,2020-08-09,7
552034,8240080,US,32,male,2018-02-08,2020-06-06,40
167257,2658441,PL,14,female,2018-04-02,2020-07-25,2
196671,6832581,FI,36,male,2018-07-26,2020-01-05,1
610303,7976693,DK,29,female,2018-07-17,2020-07-09,1
392277,7133942,US,13,unknown,2018-10-21,2020-03-10,4
637217,7586587,US,27,male,2018-05-15,2020-04-21,45
106086,5083012,US,51,female,2018-08-04,2020-03-25,5
7867,5139467,UK,34,female,2018-01-19,2020-01-06,2
265855,6826853,US,48,male,2018-12-08,2020-04-03,35
511176,3891432,NL,26,male,2018-12-05,2020-09-08,7
549699,7641353,NL,42,male,2018-10-09,2020-09-07,12
6575,6287709,US,35,male,2018-08-14,2020-07-15,6
235798,4821783,US,48,male,2018-11-06,2020-06-22,15
163912,6745656,PL,57,male,2018-09-17,2020-07-24,1
631285,6489787,DK,24,female,2018-08-27,2020-07-03,1
73641,3821978,US,57,female,2018-05-19,2020-06-20,1
126147,8249871,UK,20,male,2018-07-19,2020-04-20,3
464303,8195633,US,55,male,2018-03-25,2020-01-22,11
137192,6309320,US,14,male,2018-08-29,2020-06-03,10
508607,4358969,US,32,male,2018-08-08,2020-09-08,17
140071,3423142,US,25,unknown,2018-01-22,2020-02-09,2
11247,3306077,US,48,male,2018-11-14,2020-05-02,31
500387,2237646,US,33,female,2018-05-31,2020-01-05,1
348935,9416009,US,27,male,2018-07-03,2020-05-11,12
42979,2576224,US,61,female,2018-06-08,2020-08-06,4
58070,5077756,DK,29,male,2018-03-24,2020-02-12,5
652398,9492231,US,33,male,2018-06-06,2020-04-12,24
268530,9471277,US,13,male,2018-07-01,2020-02-01,25
191760,9450151,PL,35,male,2018-03-24,2020-02-01,16
478189,3453105,FR,70,male,2018-03-13,2020-05-15,2
631912,6717137,PL,24,female,2018-07-26,2020-05-16,1
672119,6933567,US,78,female,2018-01-15,2020-08-08,2
578690,5949482,DK,36,male,2018-03-09,2020-05-06,6
645102,8052151,DK,56,female,2018-10-21,2020-02-28,3
357000,8701773,DK,26,female,2018-03-20,2020-01-20,3
183020,6880643,US,56,male,2018-07-26,2020-06-16,20
267,5975752,US,36,male,2018-12-09,2020-04-26,21
241141,9568785,PL,31,female,2018-10-30,2020-01-11,4
289979,3306875,US,23,male,2018-09-30,2020-08-22,8
663285,4242049,PL,42,male,2018-10-19,2020-05-09,8
260851,4036198,US,35,unknown,2018-03-13,2020-06-26,3
39499,2314110,US,33,male,2018-09-03,2020-08-03,24
401828,6171474,US,46,male,2018-07-06,2020-04-14,41
480997,3061736,US,38,male,2018-03-31,2020-06-27,26
617316,5781152,US,40,unknown,2018-09-24,2020-06-11,3
339272,8364559,NL,40,male,2018-01-03,2020-07-28,2
125412,9416592,NL,49,female,2018-11-17,2020-02-07,3
329365,5657086,IT,57,male,2018-05-10,2020-01-09,1
246613,5232625,US,26,male,2018-08-11,2020-04-05,29
591962,6267947,FI,60,unknown,2018-05-04,2020-03-19,1
143865,2536917,US,49,male,2018-05-25,2020-08-07,41
671470,3128998,US,38,female,2018-02-16,2020-03-05,22
231221,9418226,US,22,female,2018-01-11,2020-02-08,8
337700,4207285,PL,35,male,2018-04-26,2020-02-19,1
366516,6677052,US,35,male,2018-02-16,2020-04-03,26
516278,6897458,US,41,female,2018-09-22,2020-05-16,4
174990,8164079,US,38,female,2018-05-12,2020-02-06,11
474697,8135738,US,39,male,2018-09-12,2020-08-21,18
617367,5827462,US,28,male,2018-11-02,2020-09-01,64
244937,9663563,US,21,female,2018-09-08,2020-04-02,8
132048,9254335,FR,27,male,2018-07-26,2020-03-02,8
38841,5541724,US,50,female,2018-07-12,2020-01-26,15
439727,5641078,US,42,male,2018-07-07,2020-01-01,35
196517,2355200,NL,20,male,2018-08-04,2020-05-16,1
589415,5300324,UK,79,male,2018-01-28,2020-02-14,2
387466,3774521,US,50,male,2018-03-09,2020-07-31,16
329565,5792935,US,47,female,2018-05-22,2020-08-21,10
7374,9107742,US,36,male,2018-10-09,2020-04-29,15
58683,6374302,FI,38,female,2018-11-05,2020-06-03,1
666137,5144424,IT,49,male,2018-09-16,2020-02-10,2
586977,9838685,UK,61,female,2018-09-08,2020-02-26,2
528154,5112552,US,49,unknown,2018-08-18,2020-09-05,5
3034,7061922,DE,35,male,2018-08-24,2020-03-16,4
30761,7338407,DE,34,male,2018-04-25,2020-05-21,6
319533,4041672,UK,44,female,2018-12-16,2020-01-20,7
101561,5394623,DE,37,unknown,2018-06-24,2020-05-31,1
24142,4209904,UK,44,male,2018-05-19,2020-03-08,6
140295,3624901,US,15,male,2018-06-28,2020-06-25,20
428902,6042776,CZ,15,male,2018-10-18,2020-07-01,2
588630,8913985,US,22,male,2018-05-23,2020-05-13,24
470429,5493130,US,50,male,2018-05-14,2020-04-10,21
376071,2009130,NL,46,male,2018-10-25,2020-04-30,7
13620,5061832,DE,45,female,2018-04-09,2020-01-23,9
68332,1298953,US,48,male,2018-06-29,2020-06-12,9
620236,9919931,DE,54,unknown,2018-05-24,2020-03-19,3
611172,6308585,CZ,72,male,2018-12-03,2020-01-10,3
577941,9593356,PL,27,female,2018-07-22,2020-08-04,5
605599,5963223,US,42,female,2018-09-30,2020-02-16,18
524375,2139621,PL,44,female,2018-07-04,2020-06-26,4
588771,2320825,UK,35,male,2018-07-09,2020-06-10,3
391164,7875616,FR,59,female,2018-06-07,2020-08-19,1
42330,4840702,US,43,male,2018-07-29,2020-01-28,36
645356,5245107,UK,41,female,2018-06-21,2020-01-07,2
532762,7984375,US,13,male,2018-10-10,2020-03-06,4
191026,7392514,US,65,female,2018-07-18,2020-08-12,6
105237,9588677,US,25,male,2018-01-18,2020-08-31,4
410735,1683715,CZ,21,unknown,2018-10-24,2020-07-25,1
626310,5353033,US,54,male,2018-08-31,2020-04-29,7
653220,1261703,US,42,female,2018-06-07,2020-08-13,17
123183,9725846,US,19,male,2018-03-04,2020-04-19,12
662707,4527564,CZ,28,male,2018-10-11,2020-04-18,6
114458,5125367,IT,42,female,2018-03-24,2020-01-29,1
98153,9483325,FI,34,male,2018-05-13,2020-01-08,3
204196,5221987,NL,38,male,2018-02-13,2020-06-07,10
349073,8431837,US,17,male,2018-08-24,2020-02-14,15
361450,5556486,IT,26,male,2018-12-02,2020-02-29,5
293745,4452986,US,55,male,2018-09-02,2020-01-16,14
398648,1294306,DE,17,male,2018-07-30,2020-04-19,3
489334,4168755,NL,42,male,2018-09-05,2020-03-03,8
25200,4197858,PL,63,male,2018-07-01,2020-07-03,2
79314,7083762,FR,53,male,2018-07-08,2020-03-26,3
60568,7932824,US,57,male,2018-01-30,2020-02-12,13
308640,9059262,US,19,male,2018-08-20,2020-01-05,6
477661,7661321,CZ,33,male,2018-06-30,2020-02-09,2
307403,2091681,NL,25,female,2018-02-06,2020-07-29,1
138086,2015756,US,39,male,2018-03-22,2020-05-17,16
173069,4126192,US,48,unknown,2018-09-26,2020-01-11,4
593292,6335965,UK,26,female,2018-04-08,2020-06-23,2
1656,8997670,NL,45,male,2018-07-02,2020-03-15,7
315940,6023195,US,24,male,2018-01-11,2020-01-14,24
305146,6440690,US,20,female,2018-12-11,2020-04-16,4
335981,4926862,US,77,male,2018-09-18,2020-08-16,8
78006,4362794,US,22,female,2018-10-27,2020-04-24,3
362630,5433795,DK,44,female,2018-09-15,2020-08-15,4
342759,5697002,US,28,female,2018-08-02,2020-01-13,14
424538,5541239,US,38,female,2018-12-10,2020-01-12,22
454902,2717364,PL,45,female,2018-03-25,2020-02-05,2
295114,3449843,UK,38,female,2018-05-17,2020-03-19,1
335762,8016693,FI,29,unknown,2018-10-08,2020-01-29,1
467137,2661047,US,28,male,2018-01-08,2020-05-07,30
70001,8041753,DK,42,male,2018-07-13,2020-03-16,3
291712,1389787,US,32,unknown,2018-11-09,2020-01-21,6
549660,7814279,US,37,male,2018-03-17,2020-02-20,43
15637,2513253,US,59,male,2018-03-23,2020-08-18,26
376306,1572078,US,38,female,2018-08-27,2020-08-03,4
286556,3424923,US,44,male,2018-02-18,2020-08-11,48
284914,9197078,NL,32,male,2018-03-12,2020-02-06,1
382243,2659899,FI,41,male,2018-12-12,2020-03-23,8
283794,2873810,CZ,27,unknown,2018-07-29,2020-09-04,2
407585,7057289,CZ,55,female,2018-03-18,2020-03-12,1
590181,7249074,CZ,25,male,2018-04-29,2020-04-14,2
258794,7156634,US,25,male,2018-02-02,2020-06-10,10
186970,6586618,PL,43,female,2018-06-16,2020-06-25,1
29105,8033374,DE,48,male,2018-07-29,2020-02-21,8
324036,8939578,NL,46,female,2018-11-10,2020-04-30,1
612657,6556670,US,46,male,2018-03-14,2020-01-01,39
450174,9601342,DK,42,male,2018-02-24,2020-04-13,5
313231,9321245,DE,34,male,2018-05-14,2020-06-19,7
367903,8236865,US,30,male,2018-04-19,2020-08-13,29
619086,8311030,US,35,male,2018-06-05,2020-01-07,107
601405,9259267,PL,78,male,2018-02-08,2020-07-28,1
87219,7346885,US,31,male,2018-03-25,2020-01-17,10
628412,2363970,US,34,female,2018-05-22,2020-07-23,4
85756,9877662,US,20,female,2018-12-19,2020-07-03,5
460242,2040257,NL,37,female,2018-05-28,2020-09-05,5
237055,1416951,US,38,male,2018-10-09,2020-07-28,15
18464,3555929,US,29,male,2018-06-14,2020-08-18,16
139290,2216120,US,49,female,2018-09-12,2020-02-13,30
160846,9946621,FI,38,male,2018-09-29,2020-06-21,4
573956,8976845,US,76,male,2018-07-20,2020-05-20,6
357402,4635395,US,45,male,2018-04-28,2020-05-09,25
454386,3020942,FR,31,male,2018-03-25,2020-01-12,6
532858,8004478,US,43,male,2018-11-06,2020-09-06,49
28957,7691724,DE,46,male,2018-05-30,2020-02-15,13
632006,6660088,US,64,male,2018-01-04,2020-02-09,11
118545,1558652,FR,44,male,2018-12-05,2020-02-23,4
263538,5590084,US,28,male,2018-02-01,2020-01-28,26
569954,8886634,US,46,female,2018-07-23,2020-01-12,24
661322,9787317,UK,37,male,2018-11-24,2020-08-07,2
511294,7336792,US,50,male,2018-07-16,2020-06-24,20
321860,2252441,FR,16,male,2018-06-27,2020-01-09,3
197291,5489512,DK,33,female,2018-02-19,2020-07-31,1
198563,4370213,CZ,78,male,2018-03-31,2020-02-06,2
586894,6794954,FR,44,male,2018-01-11,2020-04-07,2
588425,8576324,US,70,male,2018-02-12,2020-01-14,24
182507,6431725,NL,39,male,2018-10-09,2020-02-18,5
3693,9784476,US,29,female,2018-07-22,2020-08-17,8
658960,2361935,NL,42,male,2018-09-24,2020-08-10,6
486516,8992301,US,42,male,2018-05-05,2020-09-01,52
572750,9922836,US,60,male,2018-05-01,2020-01-21,11
109781,6165995,UK,37,male,2018-07-18,2020-02-07,9
400076,8605998,US,41,male,2018-08-25,2020-01-25,25
330917,1643916,US,40,male,2018-11-21,2020-01-09,80
329776,6106845,US,25,male,2018-08-29,2020-07-05,16
204743,3802315,US,38,male,2018-07-07,2020-09-07,9
84491,4487514,FR,50,male,2018-07-11,2020-06-09,1
432352,8289052,US,67,male,2018-06-29,2020-02-11,14
167950,8326962,FI,48,male,2018-03-15,2020-04-14,3
199632,8168800,NL,27,female,2018-06-23,2020-04-25,3
550810,6129838,PL,69,male,2018-07-16,2020-09-09,5
289303,2105958,US,50,male,2018-03-23,2020-09-04,21
335769,3630946,US,22,female,2018-03-06,2020-04-12,5
293812,3318733,US,45,male,2018-09-24,2020-06-16,32
553581,4395304,US,75,male,2018-08-22,2020-03-18,14
200518,2717471,PL,77,male,2018-08-20,2020-01-04,4
169992,3902343,CZ,48,female,2018-07-19,2020-07-15,1
625691,5291735,US,49,male,2018-03-12,2020-06-27,28
65412,7313162,CZ,37,male,2018-12-09,2020-09-01,3
67756,4600134,US,74,male,2018-08-21,2020-02-21,14
497139,9833219,US,41,male,2018-05-29,2020-08-08,64
667011,1745111,US,32,male,2018-05-14,2020-01-18,29
328806,3271550,US,17,male,2018-10-04,2020-05-13,25
535297,4977943,FI,43,male,2018-11-12,2020-02-02,1
2909,5855411,DK,32,male,2018-04-16,2020-04-09,4
382912,3514357,NL,14,unknown,2018-07-16,2020-05-18,1
447404,8410591,US,47,male,2018-04-13,2020-02-29,24
405919,5225937,PL,14,male,2018-07-06,2020-08-01,3
146539,4964557,US,20,male,2018-03-17,2020-09-09,9
579205,1892109,US,14,female,2018-07-06,2020-02-08,13
672717,2218034,US,42,female,2018-04-16,2020-07-01,13
20270,2699476,US,13,male,2018-08-07,2020-02-21,8
632096,5500494,CZ,43,male,2018-07-25,2020-03-10,4
98855,6107760,US,34,female,2018-02-13,2020-03-17,7
456685,8765211,DK,42,unknown,2018-11-14,2020-01-30,1
468969,5583360,US,56,male,2018-09-20,2020-08-27,15
645193,8050385,US,49,female,2018-08-18,2020-01-04,21
297978,2289074,CZ,42,male,2018-09-20,2020-08-17,8
587392,6336261,UK,39,female,2018-10-07,2020-03-18,3
629191,1877322,UK,50,female,2018-01-02,2020-03-10,1
119194,1543950,US,62,male,2018-09-11,2020-03-08,15
6450,5817849,IT,30,female,2018-07-25,2020-09-04,3
3245,4467860,UK,27,male,2018-11-24,2020-05-15,1
200062,2811986,US,58,male,2018-08-06,2020-02-14,4
471996,6776354,PL,67,male,2018-10-19,2020-09-01,1
653704,7697406,US,36,male,2018-03-17,2020-05-15,25
464262,8929044,US,31,male,2018-07-18,2020-02-07,51
508434,5388253,US,44,female,2018-01-25,2020-03-31,6
596776,1481435,US,70,female,2018-08-07,2020-03-31,6
334502,3019533,US,25,female,2018-09-14,2020-06-16,8
387348,5581555,US,78,female,2018-11-09,2020-05-30,2
420290,1951051,US,58,female,2018-01-24,2020-04-28,1
59647,6653892,DE,32,female,2018-06-04,2020-06-15,1
333153,8094215,US,18,female,2018-03-19,2020-04-29,4
386865,6125964,FI,40,male,2018-02-07,2020-05-09,3
79371,4133377,DE,36,male,2018-03-02,2020-02-09,6
36399,7375876,US,62,female,2018-07-27,2020-06-25,14
336048,9932703,US,50,male,2018-01-07,2020-02-13,70
120411,7771323,IT,44,male,2018-11-26,2020-05-24,1
187798,9137482,NL,28,male,2018-01-30,2020-05-24,9
465586,7032071,US,19,male,2018-08-11,2020-01-03,21
563397,5208666,PL,19,male,2018-05-30,2020-07-29,4
429444,4034630,US,20,male,2018-03-08,2020-09-07,14
646923,3569659,US,45,male,2018-04-07,2020-03-01,28
544229,9967453,CZ,37,male,2018-06-21,2020-02-04,3
638315,2077058,US,70,male,2018-07-28,2020-04-20,14
120426,4322771,DE,52,male,2018-06-11,2020-03-12,1
634069,5447576,US,32,male,2018-04-28,2020-06-26,64
354161,1260266,US,40,male,2018-12-09,2020-02-08,55
15689,4919768,NL,24,male,2018-10-01,2020-08-26,1
262601,4895253,US,25,male,2018-05-10,2020-04-14,28
274673,9379300,US,49,female,2018-06-11,2020-09-02,12
247923,5238863,US,31,male,2018-09-21,2020-03-26,43
472425,3142120,US,27,female,2018-04-06,2020-05-01,8
667868,6749145,IT,60,female,2018-09-19,2020-08-29,2
52336,2361333,US,42,female,2018-06-02,2020-04-29,10
266045,9423223,US,17,male,2018-02-24,2020-01-08,11
17423,7134738,DK,42,male,2018-09-30,2020-06-21,5
441065,5587218,US,18,male,2018-05-08,2020-03-06,7
535211,7899738,US,38,unknown,2018-08-24,2020-05-30,3
25437,4182216,DE,49,female,2018-09-03,2020-08-04,7
596475,2656328,US,23,female,2018-02-10,2020-07-30,7
505700,5238597,IT,30,female,2018-05-09,2020-02-18,1
595386,9715983,US,46,unknown,2018-03-14,2020-02-21,5
664599,8577437,US,45,female,2018-07-20,2020-06-21,19
449728,9460637,US,34,female,2018-09-11,2020-03-19,8
155707,2302373,PL,44,male,2018-04-06,2020-02-17,8
670696,5581200,US,30,male,2018-01-27,2020-02-19,19
19770,7375900,US,18,male,2018-07-20,2020-02-21,13
189925,1349924,PL,65,male,2018-03-27,2020-07-07,1
182415,9467715,US,23,male,2018-06-10,2020-02-07,20
632079,8298383,US,50,male,2018-08-31,2020-03-12,29
675894,1758665,US,29,female,2018-03-04,2020-08-27,5
85934,8055042,US,27,female,2018-03-30,2020-07-13,7
511852,3021721,DK,49,male,2018-11-07,2020-04-14,9
466434,1903136,DE,26,male,2018-05-26,2020-01-26,7
469897,9736693,US,20,male,2018-05-03,2020-08-01,11
347466,7289203,US,25,male,2018-09-11,2020-02-10,8
625165,1892320,US,43,male,2018-05-31,2020-05-28,18
421270,3291887,NL,41,male,2018-07-06,2020-06-24,5
31603,5737859,UK,26,female,2018-01-13,2020-07-09,3
